City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
292,lagoa,39.05,-27.9833,16.58,91,100,5.06,PT,1682283158
293,suva,-18.1416,178.4415,24.71,83,20,1.54,FJ,1682283158
294,nova vicosa,-17.8919,-39.3719,24.65,78,75,6.32,BR,1682283101
295,pitimbu,-7.4706,-34.8086,29.33,76,99,4.87,BR,1682283006
296,cipo,-11.0997,-38.5136,26.69,56,14,5.06,BR,1682283159
297,plainview,40.7765,-73.4673,20.37,64,75,6.17,US,1682283045
298,dowagiac,41.9842,-86.1086,6.38,73,98,5.1,US,1682283159
299,buka,40.8108,69.1986,18.35,31,90,0.82,UZ,1682283159
300,utrik,11.2278,169.8474,27.01,82,61,9.96,MH,1682283159
301,fale old settlement,-9.3852,-171.2468,28.58,74,24,2.6,TK,1682283159
302,santiago de cao,-7.9589,-79.2392,26.07,69,75,5.66,PE,1682283159
303,taoudenni,22.6783,-3.9836,31.22,9,0,2.04,ML,1682283159
304,sitka,57.0531,-135.33,8.94,71,100,2.57,US,1682283159
305,yantzaza,-3.8278,-78.7594,25.28,87,100,1.19,EC,1682283159
306,cape coast,5.1053,-1.2466,28.08,82,100,4.89,GH,1682283160
307,kassala,15.451,36.4,31.72,34,100,4.36,SD,1682283160
308,tangub,8.06,123.75,23.96,94,25,0.82,PH,1682283160
309,kyzyl-mazhalyk,51.1333,90.6,0.81,56,21,0.14,RU,1682283160
310,argo,37.6333,22.7333,14.32,80,30,0.55,GR,1682283160
311,thames,-37.1333,175.5333,15.25,65,68,7.07,NZ,1682283160
312,varde,55.6211,8.4807,9.37,92,98,3.09,DK,1682283160
313,kadnikov,59.5022,40.338,10.22,71,100,2.3,RU,1682283161
314,port hedland,-20.3167,118.5667,22.03,78,75,3.09,AU,1682283161
315,la'ie,21.6477,-157.9253,27.98,67,74,0.45,US,1682283161
316,kapuskasing,49.4169,-82.4331,1.05,86,100,3.09,CA,1682283161
317,mohr,54.3528,9.7167,12.97,80,100,2.57,DE,1682283161
318,narimanov,46.6927,47.8498,11.95,50,100,2.81,RU,1682283161
319,hanzhong,33.0728,107.0303,5.66,95,100,0.58,CN,1682283161
320,guapi,2.5708,-77.8854,28.85,71,96,1.46,CO,1682283161
321,guane,22.2025,-84.0875,32.09,37,0,1.41,CU,1682283161
322,tinogasta,-28.0632,-67.5649,14.78,77,100,3.02,AR,1682283161
323,lashkar gah,31.5938,64.3716,24.28,6,100,0.36,AF,1682283162
324,uruacu,-14.5247,-49.1408,24.02,71,29,1.81,BR,1682283073
325,klyuchi,52.2667,79.1667,8.01,54,96,7.29,RU,1682283162
326,labrador city,52.9463,-66.9114,9.95,40,40,6.17,CA,1682283162
327,murghob,38.1702,73.9667,-6.36,43,6,2.3,TJ,1682283162
328,broome,42.2506,-75.833,9.6,86,100,6.17,US,1682283162
329,tura,25.5198,90.2201,18.15,74,29,1.53,IN,1682283162
330,tralee,52.2704,-9.7026,7.05,92,8,3.05,IE,1682283162
331,port isabel,26.0734,-97.2086,21.02,88,100,12.86,US,1682283162
332,les cayes,18.2,-73.75,27.67,62,71,0.99,HT,1682283162
333,trashi yangtse,27.6116,91.498,11.69,93,100,0.15,BT,1682283163
334,poinciana,28.1403,-81.4584,30.17,57,0,5.66,US,1682283163
335,waingapu,-9.6567,120.2641,25.19,87,28,4.18,ID,1682283163
336,mar del plata,-38.0023,-57.5575,18.24,86,20,2.57,AR,1682283163
337,jalpaiguri,26.5167,88.7333,20.73,79,77,2.66,IN,1682283163
338,codrington,-38.2667,141.9667,10.71,86,0,2.99,AU,1682283163
339,cukai,4.25,103.4167,25.97,87,88,0.97,MY,1682283163
340,marinhas,41.5591,-8.783,16.75,95,97,1.09,PT,1682283163
341,felipe carrillo puerto,19.5833,-88.05,34.07,35,0,4.14,MX,1682283164
342,altamont,42.2068,-121.7372,16.61,36,20,8.23,US,1682283164
343,zinder,13.8072,8.9881,30.03,12,65,2.77,NE,1682283164
344,tolanaro,-25.0319,46.9987,25.04,83,20,4.12,MG,1682283164
345,san andres,12.5847,-81.7006,30.01,62,20,3.09,CO,1682283164
346,leava,-14.3,-178.1667,27.71,77,55,5.81,WF,1682283165
347,awjilah,29.1081,21.2869,26.35,20,0,4.16,LY,1682283165
348,ojinaga,29.5667,-104.4167,25.79,35,0,7.2,MX,1682283165
349,victorica,-36.2151,-65.4359,22.85,30,1,4.73,AR,1682283165
350,longboat key,27.4125,-82.659,32.38,39,0,4.12,US,1682283165
351,leiyang,26.4024,112.8591,8.96,94,100,2.82,CN,1682283165
352,pangody,65.85,74.4859,0.98,94,100,6.67,RU,1682283165
353,linfen,36.0889,111.5189,5.44,91,100,2.58,CN,1682283165
354,puerto baquerizo moreno,-0.9,-89.6,28.55,74,75,5.14,EC,1682283165
355,cam ranh,11.9214,109.1591,25.98,83,20,2.06,VN,1682283165
356,guadix,37.2993,-3.1392,16.28,23,1,1.33,ES,1682283166
357,wendo,6.6,38.4167,14.88,84,99,0.92,ET,1682283166
358,kostomuksha,64.571,30.5767,-1.93,96,100,2.38,RU,1682283166
359,pangkalanbuun,-2.6833,111.6167,24.55,97,95,0.89,ID,1682283166
360,horta,38.5333,-28.6333,16.8,94,75,2.06,PT,1682283127
361,sao gabriel da cachoeira,-0.1303,-67.0892,28.0,76,93,1.43,BR,1682283166
362,phek,25.6667,94.5,10.22,96,96,0.99,IN,1682283166
363,sechura,-5.5569,-80.8222,26.04,80,100,5.39,PE,1682283166
364,muli,2.9167,73.5667,29.13,71,97,3.77,MV,1682283166
365,prince albert,53.2001,-105.7677,8.97,31,75,6.17,CA,1682283166
366,palikir - national government center,6.9248,158.1611,24.41,88,100,1.54,FM,1682283148
367,krasnopavlivka,49.1372,36.3272,9.68,78,39,1.45,UA,1682283167
368,mondlo,-27.983,30.7177,11.8,73,28,1.46,ZA,1682283167
369,laem sing,12.4816,102.0738,28.28,80,63,2.04,TH,1682283167
370,frenda,35.0654,1.0495,16.43,52,100,2.13,DZ,1682283167
371,side,36.7667,31.3885,16.58,72,80,1.0,TR,1682283167
372,ouadda,8.0777,22.4007,20.18,94,100,1.14,CF,1682283167
373,usinsk,65.9939,57.5281,-7.45,92,97,5.65,RU,1682283167
374,yuzhno-kurilsk,44.0306,145.8556,1.98,82,67,5.24,RU,1682283168
375,malvan,16.0667,73.4667,25.94,74,11,4.05,IN,1682283168
376,kalispell,48.1958,-114.3129,14.05,39,0,6.17,US,1682283168
377,yeniseysk,58.4497,92.1703,-0.61,91,100,2.09,RU,1682283168
378,igarka,67.4667,86.5833,-0.1,92,99,6.06,RU,1682283168
379,kalmunai,7.4167,81.8167,27.5,77,100,1.62,LK,1682283168
380,kapa'a,22.0752,-159.319,25.99,85,100,1.54,US,1682283168
381,talcahuano,-36.7167,-73.1167,17.82,63,0,3.09,CL,1682283168
382,amungan,15.3652,119.9582,26.47,76,32,1.77,PH,1682283168
383,ronne,55.1009,14.7066,3.95,100,20,1.03,DK,1682283142
384,guisa,20.255,-76.5386,25.99,53,58,3.56,CU,1682283169
385,inarajan village,13.2736,144.7484,27.54,91,100,7.66,GU,1682283169
386,amos,48.5669,-78.1162,7.2,74,93,3.39,CA,1682282997
387,aral,40.5156,81.2636,13.18,14,32,4.16,CN,1682283169
388,ad dilam,23.9915,47.1627,29.23,35,8,4.0,SA,1682283169
389,san luis de la loma,17.2706,-100.8939,30.67,56,8,3.65,MX,1682283169
390,antsiranana,-12.2787,49.2917,24.47,93,14,3.18,MG,1682283169
391,geraldton,-28.7667,114.6,21.23,68,75,7.2,AU,1682283169
392,caleta de carquin,-11.0925,-77.6267,25.74,72,20,5.24,PE,1682283169
393,kharkhorin,47.1975,102.8238,-0.07,55,100,4.92,MN,1682283169
394,sinjai,-5.1241,120.253,24.89,87,78,1.5,ID,1682283169
395,arica,-18.475,-70.3042,26.75,68,0,5.14,CL,1682283027
396,suklayin,15.7574,121.5503,24.87,94,90,2.42,PH,1682283170
397,taguatinga,-12.3857,-46.5711,26.48,56,83,3.8,BR,1682283170
398,vorkuta,67.5,64.0,-9.39,87,100,5.9,RU,1682283170
399,cannonvale,-20.2833,148.7,23.66,72,92,10.61,AU,1682283170
400,port saint john's,-31.6229,29.5448,19.28,75,73,3.37,ZA,1682283170
401,peshawar,34.008,71.5785,21.08,56,0,2.06,PK,1682283170
402,lakatoro,-16.0999,167.4164,27.06,76,70,2.42,VU,1682283170
403,nova sintra,14.8667,-24.7167,20.34,76,4,11.52,CV,1682283171
404,siavonga,-16.5382,28.7088,25.49,58,97,1.34,ZM,1682283171
405,ormara,25.2088,64.6357,25.96,86,93,3.23,PK,1682283171
406,san antonio,29.4241,-98.4936,18.25,66,100,8.23,US,1682282977
407,mbanza-ngungu,-5.25,14.8667,20.17,95,100,0.76,CD,1682283171
408,zandvoort,52.3749,4.5341,11.1,91,75,4.63,NL,1682283171
409,palmer,42.1584,-72.3287,12.03,83,100,6.69,US,1682283171
410,prince rupert,54.3161,-130.3201,8.05,86,100,9.77,CA,1682283007
411,laguna,38.421,-121.4238,27.3,45,0,4.12,US,1682283172
412,leskovac,42.9981,21.9461,15.77,82,95,2.44,RS,1682283172
413,rikaze,29.25,88.8833,3.35,28,100,0.46,CN,1682283172
414,tannum sands,-23.9504,151.3693,20.94,64,43,6.17,AU,1682283172
415,mogok,22.9167,96.5,15.59,84,9,0.55,MM,1682283172
416,alofi,-19.0595,-169.9187,25.94,73,40,6.17,NU,1682283172
417,shingu,33.7333,135.9833,9.7,52,85,2.8,JP,1682283172
418,viale,-31.8678,-60.0072,21.1,54,100,0.91,AR,1682283172
419,severo-yeniseyskiy,60.3725,93.0408,0.13,86,100,3.09,RU,1682283172
420,saynshand,44.8824,110.1163,6.81,18,100,3.12,MN,1682283173
421,fort bragg,35.139,-79.006,24.34,31,0,6.69,US,1682283173
422,malanje,-9.5402,16.341,18.78,96,94,1.18,AO,1682283173
423,mananjary,-21.2167,48.3333,24.15,91,31,2.59,MG,1682283173
424,suances,43.4334,-4.0434,14.43,88,75,3.09,ES,1682283173
425,fada,9.5667,8.3,22.64,80,99,0.72,NG,1682283173
426,matoury,4.8483,-52.3317,25.98,89,75,1.54,GF,1682283173
427,steinkjer,64.193,11.3851,0.29,94,100,2.4,NO,1682283173
428,guiuan,11.0333,125.7247,28.39,75,47,4.75,PH,1682283173
429,wamba,8.9333,8.6,24.38,81,71,1.8,NG,1682283174
430,constantia,44.1833,28.65,8.38,76,11,3.28,RO,1682283174
431,mossel bay,-34.1831,22.146,18.96,74,100,2.56,ZA,1682283174
432,kingston,17.997,-76.7936,29.02,71,91,1.34,JM,1682282943
433,sao raimundo nonato,-9.0153,-42.6994,25.41,59,46,1.6,BR,1682283174
434,ancud,-41.8697,-73.8203,12.36,74,85,0.21,CL,1682283174
435,hola,51.5377,23.1902,12.68,73,84,5.32,PL,1682283174
436,faranah,10.0404,-10.7434,29.59,20,9,1.42,GN,1682283174
437,lihue,21.9789,-159.3672,25.58,86,100,1.54,US,1682283174
438,strezhevoy,60.7333,77.5889,3.03,98,100,4.5,RU,1682283175
439,veshenskaya,49.6303,41.7334,8.97,75,52,1.74,RU,1682283175
440,napanee,44.2501,-76.9494,12.54,52,7,5.17,CA,1682283000
441,ixtapa,20.7,-105.2,32.75,29,89,4.18,MX,1682283175
442,ilha de mocambique,-15.0342,40.7358,26.17,76,2,4.26,MZ,1682283175
443,domna,51.8971,113.1573,-5.91,62,33,4.0,RU,1682283175
444,bolands,17.0657,-61.8747,29.86,58,40,5.14,AG,1682283175
445,inhambane,-23.865,35.3833,22.45,90,3,3.02,MZ,1682283175
446,novaya igirma,57.1334,103.9112,-8.81,94,26,1.27,RU,1682283175
447,tilcara,-23.5776,-65.3509,9.41,63,62,2.8,AR,1682283176
448,cole harbour,44.6724,-63.4751,13.66,75,81,3.6,CA,1682283176
449,juan aldama,24.2908,-103.3944,27.46,8,12,5.56,MX,1682283176
450,taroa,8.7058,171.2275,27.77,81,63,9.38,MH,1682283176
451,nuevo ideal,24.8875,-105.0728,27.25,10,4,4.67,MX,1682283176
452,madang,-5.2246,145.7966,24.81,91,100,1.68,PG,1682283176
453,bojnurd,37.4747,57.329,12.97,76,0,2.06,IR,1682283176
454,canutama,-6.5339,-64.3831,26.87,89,81,1.06,BR,1682283176
455,tsiombe,-25.3,45.4833,21.57,83,100,1.98,MG,1682283176
456,smithers,54.7804,-127.1743,8.18,81,100,0.0,CA,1682283016
457,manggar,-2.8833,108.2667,27.39,82,87,2.31,ID,1682283177
458,hounde,11.5,-3.5167,33.39,9,4,1.76,BF,1682283177
459,lillehammer,61.1146,10.4674,2.16,99,100,0.51,NO,1682283177
460,hassi messaoud,31.6804,6.0729,24.92,22,0,2.06,DZ,1682283177
461,khash,28.2211,61.2158,22.34,25,92,6.59,IR,1682283177
462,weligama,5.9667,80.4167,26.34,88,100,1.05,LK,1682283177
463,barakani,-12.1356,44.4317,27.07,80,81,2.17,KM,1682283177
464,remire-montjoly,4.9167,-52.2667,26.02,89,75,1.54,GF,1682283177
465,federal,-30.9547,-58.7833,20.98,59,100,3.12,AR,1682283178
466,tarasovskiy,48.7292,40.3636,8.13,84,56,1.34,RU,1682283178
467,banda aceh,5.5577,95.3222,27.35,78,79,1.23,ID,1682283178
468,namibe,-15.1961,12.1522,24.19,67,95,5.44,AO,1682283178
469,ballina,-28.8667,153.5667,22.0,62,79,8.22,AU,1682283178
470,tyukhtet,56.5389,89.3011,1.51,78,100,2.6,RU,1682283178
471,chinde,26.8418,88.0763,13.34,78,12,1.71,NP,1682283178
472,rusape,-18.5278,32.1284,15.55,61,99,0.59,ZW,1682283178
473,al mindak,20.1588,41.2834,15.78,62,8,1.12,SA,1682283178
474,nizhneudinsk,54.9076,99.0276,-3.1,91,4,1.52,RU,1682283178
475,noosa heads,-26.3833,153.15,21.17,70,8,10.05,AU,1682282984
476,kruisfontein,-34.0033,24.7314,19.38,71,99,1.24,ZA,1682283179
477,mitu,1.1983,-70.1733,26.14,88,89,0.48,CO,1682283179
478,crane,31.3974,-102.3501,9.52,70,100,4.82,US,1682283179
479,chyhyryn,49.0838,32.6555,10.26,69,21,0.57,UA,1682283179
480,dazhong,33.1997,120.4578,10.98,71,100,4.54,CN,1682283179
481,denison,33.7557,-96.5367,14.9,62,75,2.68,US,1682283179
482,bom jardim,-7.7958,-35.5872,23.41,80,37,4.08,BR,1682283179
483,urumqi,43.801,87.6005,6.53,39,0,2.0,CN,1682283179
484,live oak,36.9836,-121.9805,24.55,66,40,2.06,US,1682283179
485,lae,-6.7221,146.9847,23.37,80,100,3.46,PG,1682283180
486,sonoita,31.85,-112.8333,32.39,10,23,7.26,MX,1682283180
487,saint-pierre,-21.3393,55.4781,24.82,78,0,1.54,RE,1682283180
488,benguela,-12.5763,13.4055,26.45,83,98,1.43,AO,1682283180
489,barrouallie,13.2333,-61.2667,22.79,94,75,2.06,VC,1682283180
490,gadzhiyevo,69.2551,33.3362,-3.98,88,71,8.42,RU,1682283180
491,williams lake,52.1415,-122.1445,10.76,71,100,6.17,CA,1682283180
492,tazovsky,67.4667,78.7,0.12,98,100,7.16,RU,1682283180
493,shaowu,27.3409,117.4831,15.61,97,100,1.91,CN,1682283181
494,zaozersk,69.4005,32.4476,-4.45,88,75,6.81,RU,1682283181
495,sao joao da barra,-21.6403,-41.0511,22.05,71,18,4.63,BR,1682283181
496,gobabis,-22.45,18.9667,25.58,36,100,1.18,NA,1682283181
497,saint-philippe,-21.3585,55.7679,24.77,74,100,3.25,RE,1682283181
498,shasta lake,40.6804,-122.3708,27.01,33,7,0.45,US,1682283181
499,el calafate,-50.3408,-72.2768,9.33,85,54,1.46,AR,1682283181
500,tamiahua,21.2667,-97.45,29.73,68,75,5.83,MX,1682283182
501,basco,20.4487,121.9702,24.54,75,16,6.06,PH,1682283182
502,vila velha,-20.3297,-40.2925,23.97,87,75,2.57,BR,1682283182
503,ajdabiya,30.7554,20.2263,23.62,36,2,5.58,LY,1682283183
504,illizi,26.4833,8.4667,25.08,16,97,3.75,DZ,1682283183
505,mae hong son,19.3003,97.9685,22.78,65,11,0.64,TH,1682283183
506,suntar,62.1444,117.6319,-12.2,100,91,0.83,RU,1682283183
507,belfast,54.5833,-5.9333,9.9,72,75,3.09,GB,1682282888
508,machico,32.7,-16.7667,19.28,81,40,2.57,PT,1682283143
509,saudarkrokur,65.7461,-19.6394,0.78,68,31,1.22,IS,1682283184
510,glace bay,46.1969,-59.957,9.47,72,20,5.66,CA,1682283185
511,chernyshevskiy,63.0128,112.4714,-9.33,97,100,1.92,RU,1682283185
512,ermoupolis,37.4423,24.9425,15.39,82,3,4.12,GR,1682283185
513,smara,26.7384,-11.6719,19.78,65,1,7.41,EH,1682283186
514,iowa park,33.9515,-98.6687,13.3,54,100,5.14,US,1682283186
515,san pedro,14.35,121.0167,28.57,76,75,1.54,PH,1682283186
516,gopalpur,19.2667,84.9167,25.63,72,35,2.27,IN,1682283186
517,bubaque,11.2833,-15.8333,26.2,68,0,7.67,GW,1682283186
518,odienne,9.51,-7.5692,30.35,24,14,2.9,CI,1682283187
519,mahdia,35.5047,11.0622,18.97,65,51,5.9,TN,1682283187
520,moapa valley,36.5805,-114.4703,29.26,16,35,1.81,US,1682283187
521,shangrao,28.4532,117.9686,14.16,97,100,2.08,CN,1682283187
522,essaouira,31.5125,-9.77,20.72,66,59,4.63,MA,1682283188
523,tangalle,6.024,80.7911,25.87,88,99,1.15,LK,1682283188
524,ribas do rio pardo,-20.4431,-53.7592,23.92,78,35,2.15,BR,1682283188
525,cururupu,-1.8283,-44.8683,25.74,83,100,1.96,BR,1682283188
526,mus,39.0,41.75,9.01,76,99,1.94,TR,1682283189
527,macapa,0.0389,-51.0664,27.99,83,75,1.54,BR,1682283189
528,linxia chengguanzhen,35.6003,103.2064,3.84,75,97,1.12,CN,1682283189
529,penzance,50.1186,-5.5371,8.2,78,9,6.01,GB,1682283189
530,campo verde,-20.4167,-54.0667,23.12,80,11,2.35,BR,1682283189
531,manicore,-5.8092,-61.3003,31.97,62,0,1.03,BR,1682283190
532,lincoln city,44.9582,-124.0179,12.42,82,100,2.68,US,1682283190
533,kilindoni,-7.9139,39.6668,27.25,78,83,4.2,TZ,1682283190
534,liman,48.9884,37.8023,8.5,90,42,2.36,UA,1682283190
535,coahuayana de hidalgo,18.7,-103.6583,31.65,51,15,3.65,MX,1682283190
536,gebeit,21.0667,36.3167,26.64,40,22,5.83,SD,1682283191
537,puerto aysen,-45.4,-72.7,13.03,94,100,1.26,CL,1682283191
538,spring creek,40.7266,-115.5859,14.83,43,97,2.96,US,1682283191
539,egilsstadir,65.2653,-14.3948,-0.05,64,0,4.63,IS,1682283191
540,nguigmi,14.2495,13.1092,31.65,20,11,2.55,NE,1682283192
541,selfoss,63.9331,-20.9971,5.58,86,60,2.14,IS,1682283192
542,pajapan,18.25,-94.7,35.97,41,8,3.22,MX,1682283192
543,al bayda',32.7627,21.7551,14.58,68,0,4.21,LY,1682283192
544,yelizovo,53.1873,158.3805,1.08,80,75,1.0,RU,1682283192
545,barentu,15.1139,37.5928,29.04,21,91,2.47,ER,1682283193
546,wanning,18.8003,110.3967,25.19,94,22,3.55,CN,1682283193
547,vuktyl,63.8567,57.3094,-5.58,88,14,3.66,RU,1682283193
548,levuka,50.1834,-105.4011,4.84,75,15,2.28,CA,1682283193
549,timimoun,29.2639,0.231,27.25,17,99,5.08,DZ,1682283194
550,pisco,-13.7,-76.2167,25.03,73,0,5.66,PE,1682283149
551,anacapri,40.5558,14.2136,14.58,67,0,2.57,IT,1682283194
552,sittwe,20.15,92.9,27.06,74,2,1.24,MM,1682283194
553,kysucke nove mesto,49.3,18.7833,11.94,71,0,1.03,SK,1682283195
554,beloyarskiy,63.7119,66.6722,-4.97,69,49,5.12,RU,1682283195
555,antofagasta,-23.65,-70.4,19.6,78,8,2.82,CL,1682283195
556,corfu,39.62,19.9197,13.88,88,20,0.0,GR,1682283195
557,ponta delgada,37.7333,-25.6667,18.4,94,75,6.17,PT,1682283196
558,bikenibeu village,1.3673,173.1241,27.98,78,20,3.6,KI,1682283196
559,nuku'alofa,-21.1333,-175.2,25.19,78,75,4.63,TO,1682283196
560,dubbo,-32.25,148.6167,10.07,93,5,3.6,AU,1682283196
561,salinas,36.6777,-121.6555,23.88,74,100,5.14,US,1682283164
562,cill airne,52.05,-9.5167,5.84,94,7,1.58,IE,1682283135
563,bulgan,48.8125,103.5347,-1.29,83,100,2.84,MN,1682283197
564,christchurch,-43.5333,172.6333,11.62,57,17,5.14,NZ,1682283190
565,manta,-0.95,-80.7333,26.88,83,75,2.06,EC,1682283101
566,indramayu,-6.3264,108.32,27.07,80,65,3.73,ID,1682283198
567,flin flon,54.7682,-101.865,4.91,24,0,3.6,CA,1682283198
568,erenhot,43.6475,111.9767,6.28,24,77,2.17,CN,1682283198
569,al miqdadiyah,33.9786,44.9369,27.2,31,92,2.92,IQ,1682283198
570,saint-joseph,-21.3667,55.6167,24.21,75,100,1.35,RE,1682283198
571,sakaiminato,35.55,133.2333,11.99,54,75,8.23,JP,1682283199
572,san julian,21.0167,-102.1667,29.06,10,98,8.35,MX,1682283199
573,rafiganj,24.8167,84.65,25.65,43,67,1.44,IN,1682283199
574,padang,-0.9492,100.3543,25.03,90,100,1.62,ID,1682283199
575,tsengel,49.4783,100.8894,0.31,71,100,1.18,MN,1682283199
576,monki,53.405,22.7979,11.49,68,0,4.6,PL,1682283200
577,moa,20.6569,-74.9403,26.64,62,2,4.42,CU,1682283200
578,maysville,38.6412,-83.7444,10.88,43,100,3.6,US,1682283200
579,shiqian,27.5225,108.2281,7.75,93,100,1.1,CN,1682283200
580,darwin,-12.4611,130.8418,23.99,64,0,3.6,AU,1682283029
581,mugia,43.1041,-9.2179,16.76,94,56,3.12,ES,1682283201
582,meadow lakes,61.6247,-149.6011,5.23,39,0,10.8,US,1682283201
583,kremenchuk,49.0973,33.4197,10.78,67,18,0.93,UA,1682283201
584,sao joao dos inhamuns,-6.0,-40.2833,25.57,57,100,4.46,BR,1682283201
585,dunedin,-45.8742,170.5036,11.56,10,16,8.77,NZ,1682283201
586,morant bay,17.8815,-76.4093,29.28,70,27,3.18,JM,1682283201
